employee_id,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
74714,1,41,5,12,1,0,48,1
32042,1,26,3,3,0,0,58,0
6772,1,34,3,9,0,0,64,0
35992,1,30,5,4,1,0,70,0
47582,1,44,3,16,0,0,49,0
372,2,25,,1,0,0,53,0
24498,1,30,3,4,0,0,90,0
42428,1,26,3,3,0,0,58,0
22940,1,46,5,3,1,0,53,0
38729,1,36,4,7,1,0,72,0
44870,1,39,3,7,1,0,75,0
44267,1,45,3,12,0,0,62,0
58725,2,31,5,6,0,0,84,0
38148,1,24,,1,0,0,67,0
18884,1,45,5,6,0,0,61,0
76493,1,50,1,20,0,0,49,0
52965,2,36,4,2,1,0,57,0
3467,1,31,4,6,0,0,49,0
9041,1,26,4,6,1,0,47,0
2086,1,30,4,3,0,0,56,0
9388,1,30,5,2,1,0,59,1
24539,1,30,3,4,0,0,84,0
40422,1,26,3,2,0,0,86,0
906,2,31,4,5,0,0,61,0
55281,1,54,3,18,0,0,66,0
2132,2,31,5,8,1,0,51,1
76875,3,46,3,15,0,0,64,0
70177,1,24,3,2,1,0,71,0
524,2,32,3,8,0,0,88,0
43973,1,32,1,5,0,0,61,0
57437,2,32,5,8,1,0,58,0
26500,1,37,1,2,0,0,66,0
58851,1,29,,1,1,0,68,1
10744,1,35,4,9,1,0,56,0
64851,1,36,3,10,0,0,59,0
11008,1,34,4,7,0,0,49,0
51577,1,30,3,5,0,0,54,0
37231,1,32,3,4,1,0,58,0
50175,1,34,3,7,0,0,69,0
62835,1,25,4,3,0,0,46,0
58482,1,33,3,3,0,0,76,1
76371,1,39,5,2,1,0,77,1
29935,1,32,4,4,0,0,84,0
13403,1,58,5,19,1,0,78,0
59149,1,30,3,3,0,0,62,0
42154,1,27,3,6,0,0,69,0
36657,1,34,3,4,0,0,85,0
62600,2,28,2,1,0,0,79,0
11297,1,32,3,6,1,0,72,0
73532,1,35,3,6,1,0,68,0
7442,1,35,4,3,0,0,68,0
53814,2,34,1,9,0,0,54,0
58919,1,32,1,7,0,0,47,0
41373,1,54,3,24,0,0,59,0
73786,1,25,5,2,1,0,77,0
47292,1,42,2,12,0,0,92,1
38753,1,28,5,6,1,0,60,0
30582,1,34,5,9,0,0,69,1
55606,1,27,1,3,0,0,50,0
67473,1,33,4,6,1,0,65,0
46750,1,30,1,2,0,0,58,0
31823,1,30,2,7,0,0,65,0
27707,1,40,3,10,0,0,60,0
5571,2,27,5,2,1,0,60,0
77953,2,29,3,3,0,0,51,0
20603,1,35,5,3,1,0,58,1
58687,1,41,3,13,0,0,80,1
68627,1,36,3,4,0,0,61,0
42956,1,38,3,4,0,0,78,0
60829,1,32,1,7,0,0,62,0
29501,1,38,5,8,1,0,83,0
72326,1,26,,1,0,0,61,0
40125,1,36,1,4,0,0,49,0
73219,1,26,2,3,0,0,78,0
15411,2,29,5,5,0,0,84,1
70216,1,33,4,3,0,0,55,0
38820,1,32,5,6,0,0,48,0
66585,1,35,3,7,1,0,57,0
76412,1,38,4,9,0,0,50,0
16599,1,47,5,15,0,0,66,0
72964,1,31,1,6,1,0,79,1
31144,1,35,4,3,0,0,66,0
18679,1,35,2,9,0,0,80,0
164,1,36,4,9,1,0,82,0
47529,1,33,5,8,0,0,50,0
45497,2,34,5,5,1,0,82,0
13114,3,50,3,15,0,0,72,0
68630,1,35,3,4,0,0,82,0
51593,1,40,3,11,1,0,56,0
15906,1,33,1,4,0,0,60,0
1421,3,29,,1,0,0,53,0
16047,1,40,5,8,0,0,49,0
32609,2,40,4,10,0,0,47,0
68558,1,51,3,3,1,0,65,0
42868,1,32,1,6,0,0,46,0
28588,1,42,5,6,0,0,88,1
34997,1,48,5,10,0,0,47,0
23648,1,40,1,7,0,0,54,0
58728,1,37,3,7,0,0,51,0
13101,1,31,5,3,0,0,73,0
11455,3,25,3,2,0,0,59,0
52638,1,34,1,8,0,0,79,0
12942,1,31,4,2,0,0,64,0
31904,4,37,3,5,0,0,60,0
74600,2,28,3,2,0,0,76,0
13824,1,26,,1,0,0,49,0
35141,1,28,5,2,1,0,83,0
24119,1,38,4,10,1,0,76,0
74604,1,24,3,2,0,0,52,0
41123,1,32,3,3,0,0,49,0
48349,1,41,3,3,0,0,74,1
12786,1,41,4,5,1,0,62,0
61613,1,36,4,9,1,0,48,0
1425,1,30,5,3,1,1,79,0
13210,1,31,2,3,0,0,50,0
66553,1,27,,1,0,0,74,0
40671,1,39,3,4,0,0,89,0
54444,1,32,4,4,0,0,68,0
31513,2,43,3,4,1,0,82,0
23388,1,27,4,2,0,0,87,0
61064,1,33,4,7,1,0,63,0
42627,1,52,4,3,0,0,44,0
35870,1,32,3,6,0,0,66,0
7272,1,32,3,7,0,0,73,0
16232,1,37,1,5,1,0,80,0
33709,1,23,4,2,1,0,46,0
43691,1,39,4,7,0,0,49,0
29443,1,24,1,2,0,0,49,0
55434,1,31,1,2,0,0,60,0
34224,1,38,5,7,0,1,84,1
74949,1,33,2,4,0,0,78,0
2590,1,37,1,3,0,0,48,0
65082,1,33,3,7,1,0,61,0
42758,1,28,2,2,0,0,63,0
74703,1,25,5,2,1,0,84,0
44782,1,38,2,7,0,0,73,0
33304,1,36,1,4,0,0,47,0
30367,1,36,2,6,1,0,52,0
27132,1,35,4,2,0,0,62,0
31449,1,34,5,5,1,0,49,0
30929,1,40,3,3,0,0,53,0
25303,1,55,1,14,0,0,48,0
9270,1,31,5,4,1,0,85,0
23895,3,55,3,3,1,0,81,0
20941,1,31,3,5,0,0,77,0
63999,1,32,3,6,0,0,55,0
19340,1,60,1,8,1,0,51,0
13443,2,31,5,3,0,0,57,0
12005,2,36,1,5,0,0,70,0
73206,2,41,3,9,0,0,47,0
27689,1,37,3,7,0,0,48,0
48034,1,42,5,7,1,0,66,0
36516,1,37,3,3,0,0,81,0
1729,1,33,4,7,0,0,52,0
47371,1,37,3,4,1,0,69,0
5402,2,36,1,8,0,0,47,0
63138,1,31,3,7,0,1,58,0
29253,1,31,1,3,0,0,85,0
33459,1,26,2,2,0,0,53,0
51505,2,35,4,7,1,0,83,0
75020,2,29,5,6,1,0,85,0
72771,1,42,5,6,0,0,63,0
24187,2,32,3,3,1,0,61,0
57850,2,35,5,6,1,0,59,1
58425,1,32,3,7,1,0,47,0
72775,1,44,3,5,0,0,50,0
15749,1,29,5,3,0,0,61,0
54554,3,28,2,2,0,0,55,0
6208,1,31,5,4,1,0,68,0
57814,1,29,3,7,0,0,50,0
72632,1,32,4,7,1,0,82,0
30575,1,32,4,3,0,0,57,0
66758,1,37,3,10,0,0,71,0
53088,1,33,4,4,0,0,82,0
18814,1,30,4,4,0,0,73,0
68042,1,31,1,7,0,0,79,0
66127,1,29,3,5,0,0,47,0
3463,1,30,4,3,0,0,80,0
24920,3,30,4,4,1,0,51,1
55072,1,34,3,9,0,0,85,0
54305,1,29,3,2,1,0,50,0
15126,1,28,4,5,0,0,61,0
31511,1,34,5,7,1,0,68,0
57466,1,34,4,5,0,0,59,0
44277,1,28,3,4,0,0,83,0
38395,2,27,,1,0,0,59,0
54547,1,32,5,8,0,0,85,0
18745,1,33,4,4,1,0,82,1
18770,1,29,,1,0,0,79,0
20278,1,29,1,2,0,0,49,0
39796,2,36,5,8,1,0,77,0
56542,1,49,5,3,1,0,74,0
20171,1,40,5,8,0,0,60,0
34951,1,33,4,6,0,0,72,0
44933,1,46,4,17,0,0,48,0
14457,1,30,1,6,0,0,49,0
26719,1,36,3,5,0,0,61,0
72370,1,33,3,6,0,0,49,0
73338,2,27,,1,0,0,81,0
14716,2,38,5,11,0,0,51,0
68836,1,29,4,3,0,0,50,0
3211,1,36,1,7,0,0,44,0
47174,2,36,3,3,0,0,63,0
53518,1,27,,1,0,0,79,0
22504,1,30,1,4,0,0,59,0
12534,2,37,3,7,0,0,61,0
20056,1,34,1,2,0,0,58,0
45553,1,30,5,4,1,0,50,0
10550,1,34,1,5,0,0,57,0
58547,2,25,5,3,1,0,85,1
52362,1,42,3,9,1,0,58,0
72475,1,41,5,12,1,0,61,0
68123,1,33,5,7,1,0,51,0
33166,1,28,5,1,0,0,62,0
7404,2,32,5,2,1,0,63,1
10807,1,46,3,14,0,0,61,0
33101,1,35,5,3,0,0,54,0
56048,1,30,,1,0,0,76,0
67904,1,35,2,3,1,0,84,0
6630,1,30,3,4,0,0,65,0
3131,2,31,3,5,1,0,77,0
62229,1,47,3,13,0,0,80,0
33463,1,31,1,8,0,0,50,0
57961,1,30,4,4,0,0,48,0
73211,1,33,1,4,0,0,86,0
69966,3,43,2,5,0,0,49,0
17498,1,34,3,4,0,0,53,0
32117,1,38,4,5,0,0,80,0
200,1,38,4,5,1,0,79,0
17024,1,29,,1,0,0,82,0
71509,1,26,,1,0,0,51,0
65426,1,33,3,4,0,0,63,0
48771,1,32,3,6,0,0,88,0
47078,1,44,1,4,1,0,46,0
42073,1,32,5,4,1,0,49,0
72582,1,36,5,8,1,0,84,0
32380,1,34,3,6,0,0,85,0
64045,1,34,3,7,0,0,57,0
41921,1,30,3,5,0,0,83,0
51359,2,30,3,3,0,0,49,0
58474,1,35,5,8,0,0,52,0
53398,1,32,1,3,0,0,80,0
44510,3,42,1,9,0,0,53,0
63180,1,24,2,2,0,0,53,0
30442,1,22,,1,1,0,51,1
27905,1,26,5,3,0,0,53,0
43276,1,30,2,5,0,0,50,0
65188,1,34,5,10,1,0,54,0
18078,1,33,4,7,0,0,75,0
34086,1,60,5,31,1,0,68,0
51049,1,48,5,8,1,0,51,0
11771,1,29,2,4,0,0,48,0
5784,1,40,3,4,0,0,81,0
70639,2,32,5,7,1,1,54,0
55538,1,52,4,7,0,0,77,0
61909,1,45,2,16,0,0,46,0
64514,1,32,3,7,0,0,60,0
22391,1,24,,1,0,0,84,0
18750,1,25,3,2,0,1,69,0
62475,1,34,5,7,1,0,46,0
67321,1,56,3,17,0,0,68,0
37856,3,31,4,7,0,0,89,0
52586,1,35,1,7,0,0,55,0
1961,1,34,3,6,1,0,51,1
67234,1,44,5,9,0,0,63,0
28512,1,37,3,7,0,0,61,0
59006,2,31,3,4,0,0,63,0
22701,1,31,5,2,1,0,54,0
3095,1,27,1,4,0,0,47,0
47668,1,46,3,16,0,0,80,0
57015,1,47,3,11,0,0,51,0
68404,2,28,3,2,0,0,86,1
52196,1,21,3,2,0,0,51,0
36571,1,23,,1,0,0,51,0
43096,1,28,1,2,0,0,47,0
36929,1,28,3,3,0,0,61,0
72542,1,38,3,3,0,0,49,0
59513,1,27,,1,0,0,78,0
51142,1,44,5,17,0,0,63,0
67551,1,30,3,2,0,0,58,0
12461,3,55,4,17,0,0,60,0
17860,1,31,5,5,1,0,46,0
46819,1,25,4,3,1,0,71,0
72315,1,58,1,12,0,0,78,0
54299,2,32,4,4,0,0,62,0
51058,2,35,3,8,0,0,46,0
36009,1,27,4,2,1,0,50,0
70320,2,30,3,7,0,0,58,0
68556,1,33,5,2,0,0,82,0
11093,1,52,3,5,1,0,84,0
44082,1,40,3,6,0,0,56,0
33194,1,32,3,7,0,0,62,0
12848,1,28,3,4,0,0,54,0
32532,1,33,3,8,0,0,54,0
39169,1,36,4,8,1,0,47,1
64432,1,32,5,5,0,0,56,0
19973,1,30,5,6,0,0,59,0
32817,2,26,4,3,0,0,90,0
42904,2,46,1,6,0,0,52,0
18707,2,33,3,2,0,0,82,0
51511,2,34,3,6,1,0,58,0
55842,1,33,,1,0,0,67,0
64616,1,49,2,15,0,0,51,0
28076,1,40,5,3,1,0,50,0
9451,1,31,5,3,0,0,50,0
64555,1,40,1,11,0,0,52,0
16931,2,25,1,3,1,0,65,0
27323,1,23,,1,0,0,49,0
52791,1,39,1,14,0,0,71,0
76426,1,33,3,6,0,0,60,0
35008,2,32,3,4,1,0,52,0
74103,1,34,3,2,0,0,47,0
16307,1,33,1,9,0,0,49,0
25671,1,33,5,5,0,0,45,0
37092,2,29,1,4,1,0,49,0
72138,1,34,3,6,1,0,71,0
45552,1,37,5,9,0,1,95,1
32624,1,30,3,6,1,0,52,0
52323,1,39,4,10,0,1,62,1
65112,2,30,,1,0,0,62,1
16552,2,28,1,2,0,0,83,0
65136,1,27,5,2,1,0,45,0
44593,1,33,5,7,1,0,42,0
63991,1,37,5,4,0,0,64,0
73196,1,39,4,10,0,0,68,0
68756,1,42,5,12,1,0,62,0
72059,1,31,3,6,0,0,59,0
24627,1,34,3,2,1,0,60,0
42419,1,35,3,7,0,0,46,0
70780,1,27,2,3,1,0,49,0
20034,1,27,3,4,1,0,48,0
19938,1,42,5,13,0,0,48,0
76122,1,47,3,11,0,1,62,0
18610,1,28,3,2,1,0,77,0
1262,1,45,3,7,0,0,57,0
36015,1,43,4,15,0,0,78,0
51445,1,54,3,23,0,0,70,0
70772,1,34,2,4,1,0,57,0
75637,1,34,3,8,1,0,48,0
10000,1,33,5,5,0,0,60,0
73893,1,53,4,6,0,0,85,0
16688,1,39,4,13,1,0,58,0
57265,1,44,3,6,1,0,96,1
68590,1,24,,1,0,0,53,0
17787,2,38,3,10,0,0,86,0
69670,1,49,4,7,0,0,50,0
14275,1,31,2,7,1,0,55,0
17253,4,32,3,2,0,0,75,0
60183,1,55,5,7,1,0,52,0
69672,1,42,3,15,0,0,81,1
57680,1,42,3,5,0,0,49,0
7830,2,33,5,7,0,0,60,0
32652,1,36,4,8,1,0,57,0
56570,2,27,3,3,1,0,62,0
39859,1,46,3,6,1,0,52,1
54854,1,32,3,3,1,0,65,0
51427,1,31,4,7,0,0,59,0
49671,1,44,1,15,0,0,50,0
45576,1,46,5,15,1,0,52,0
3117,1,34,1,4,0,0,53,0
50173,1,40,3,2,0,0,83,0
76511,1,25,,1,1,0,51,0
16532,1,25,4,2,1,0,78,0
20285,2,29,3,5,0,0,82,0
22244,1,57,1,24,0,0,67,0
37837,1,31,1,4,0,0,60,0
45463,3,28,4,3,1,0,86,1
21147,1,28,3,2,0,0,65,0
63665,1,27,4,2,1,0,63,0
25482,1,29,5,2,1,0,59,0
13125,1,23,,1,1,0,49,0
28793,1,41,5,13,0,0,82,0
64936,1,38,3,9,0,0,65,0
21078,1,42,1,13,0,0,49,0
14042,1,39,4,4,1,0,49,1
58966,2,33,5,4,1,0,73,0
23012,1,56,5,24,1,0,47,0
64813,3,42,4,4,1,0,78,0
50822,1,37,4,9,0,0,50,0
26443,1,28,1,5,1,0,49,0
28341,1,26,3,2,1,0,49,0
73599,1,26,4,3,0,0,85,0
27857,1,40,5,16,0,0,50,0
74411,1,35,3,4,0,0,50,0
68554,1,30,3,5,0,0,51,0
53349,1,43,4,3,0,0,47,0
63978,1,36,4,10,0,0,52,0
18181,1,49,3,3,0,0,58,0
25527,2,29,,1,1,0,83,0
22442,1,31,5,6,1,0,51,0
49047,3,39,5,9,1,0,63,0
74147,1,29,,1,0,0,75,0
40991,2,51,5,21,0,0,63,0
75141,2,32,3,7,0,0,48,0
16339,1,26,3,3,0,0,45,0
76237,1,41,5,14,1,0,58,0
47067,1,42,5,3,1,1,49,1
3545,1,39,3,5,1,0,68,0
3526,1,53,4,3,1,0,60,0
48324,1,36,5,4,1,0,84,0
54401,1,41,3,6,0,0,77,0
46292,1,38,3,5,0,0,53,0
1914,1,28,3,4,0,0,79,0
2133,1,31,1,2,0,0,50,0
44789,1,32,5,6,1,0,61,0
17478,1,50,2,4,0,0,69,0
77898,1,34,5,8,1,0,81,0
74870,1,29,,1,0,0,75,0
56476,1,28,1,3,1,0,62,0
66412,1,33,5,7,0,0,64,1
15432,1,39,2,7,0,0,56,0
48442,1,29,1,6,0,0,83,0
70916,2,33,3,4,0,0,48,0
31581,1,36,1,4,1,0,49,0
3130,1,33,4,2,0,0,48,0
59594,1,45,4,2,0,0,87,0
23193,1,53,4,26,0,0,53,0
6883,1,44,4,13,1,0,62,1
26460,1,27,,1,1,0,52,0
77598,1,27,3,5,0,0,58,0
9321,1,27,,1,0,0,51,0
73164,2,26,3,3,0,0,82,0
74984,2,31,1,4,0,0,50,0
71967,1,29,1,6,0,0,48,0
77348,1,30,,1,0,0,53,0
5435,1,28,5,2,0,0,53,0
31450,1,32,3,4,0,0,62,0
21649,1,35,5,8,0,0,53,0
40474,1,30,4,4,0,0,51,0
17226,1,40,4,7,0,0,67,0
55074,1,34,1,7,0,0,65,0
70528,1,48,5,4,1,0,70,0
13184,2,30,,1,0,0,61,0
56106,1,32,3,7,1,0,61,0
58464,2,33,3,6,1,0,89,1
38737,1,35,1,5,0,0,81,0
57714,1,31,5,2,1,0,80,0
29983,1,46,3,2,0,0,59,0
19602,1,36,3,6,0,0,79,0
62754,1,36,4,3,1,0,49,0
69106,2,33,4,7,1,0,59,0
25693,1,32,,1,0,0,67,0
40215,1,34,2,8,0,0,44,0
26514,1,39,5,13,1,0,47,1
6116,1,23,,1,1,0,61,0
57555,1,30,3,4,0,0,84,0
15065,3,52,1,3,0,0,50,0
33994,1,34,5,5,1,0,86,0
394,1,40,4,5,0,0,53,0
24064,1,40,2,6,1,0,85,0
10796,1,34,5,9,0,0,44,0
49152,1,30,3,5,0,0,61,0
58372,1,28,2,2,0,0,62,0
20286,1,37,5,10,1,0,47,0
36175,1,55,5,3,1,0,76,0
46412,1,47,3,17,0,0,50,0
57204,1,44,3,12,0,0,50,0
4014,1,45,5,12,1,0,61,0
57635,1,26,4,3,0,0,51,0
60071,1,41,3,9,0,0,60,0
63566,1,45,3,14,0,0,56,0
58490,1,40,1,3,0,0,62,0
54650,1,43,2,13,0,0,50,0
23457,1,43,5,9,0,0,47,0
43579,1,32,3,5,0,0,67,0
44578,1,35,3,3,0,0,79,0
35202,1,48,4,19,0,0,66,0
16247,2,34,3,10,0,0,83,0
23023,1,34,4,7,0,0,61,0
58284,1,40,1,5,0,0,78,0
77769,2,34,5,10,1,0,57,0
55790,1,34,4,5,0,0,83,0
45736,2,33,2,8,0,0,81,0
31482,1,26,5,2,1,0,61,0
2098,1,38,3,6,0,0,48,0
49259,1,42,4,12,1,0,61,0
659,1,26,3,4,0,0,53,0
7038,1,28,3,4,0,0,62,0
33841,2,25,4,4,0,0,60,1
18962,1,27,5,3,0,0,49,0
7312,1,38,1,9,0,0,68,0
54980,1,34,5,6,1,0,86,0
30469,1,30,,1,0,0,60,0
30491,1,43,3,2,0,0,89,0
35418,1,33,3,10,0,0,62,0
44577,1,31,4,5,1,0,80,0
44221,2,28,3,2,0,0,45,0
41836,2,30,3,6,0,0,61,0
56615,1,33,1,7,0,0,48,0
66631,1,29,3,3,0,0,56,0
8641,1,37,4,10,1,0,60,0
52107,2,37,4,4,0,0,71,0
25540,3,34,3,6,0,0,59,0
43403,1,40,1,9,0,0,50,0
18496,1,39,1,3,0,0,48,0
18895,1,32,2,6,1,0,81,0
33476,2,36,4,3,0,0,80,0
56654,1,30,5,6,1,0,63,0
62278,1,29,4,2,1,0,59,0
42790,1,39,3,10,0,0,56,0
2252,1,27,3,6,0,0,64,0
16176,1,31,4,5,0,0,56,0
49980,1,31,4,3,1,0,66,0
49783,1,50,3,18,0,0,87,0
25893,1,34,4,5,0,0,59,0
8107,1,25,3,3,1,0,79,0
13878,1,48,1,11,0,0,47,0
76986,1,40,3,4,0,0,52,0
16718,1,57,3,3,0,0,49,0
48107,1,45,1,16,0,0,48,0
48271,1,28,4,4,0,0,46,0
57742,1,29,2,2,0,0,68,0
62626,1,31,3,7,0,0,54,0
44504,1,37,3,4,1,0,44,0
67586,1,50,2,5,1,0,84,0
36308,1,38,4,9,0,0,78,0
45835,1,34,5,9,1,0,64,0
65378,2,37,4,9,0,0,60,0
62375,2,36,5,3,1,0,59,0
7664,1,32,5,5,1,0,50,0
22196,1,53,3,7,0,0,66,0
8704,1,28,5,2,0,0,83,0
74757,1,34,4,7,0,0,59,0
22711,1,40,3,2,1,1,56,0
1868,2,29,2,2,1,0,93,1
68466,1,30,5,3,0,0,50,0
68835,2,25,,1,0,0,46,0
4632,1,37,5,8,0,0,57,0
71519,1,29,4,5,1,0,85,1
35001,2,40,1,6,1,0,47,0
77288,1,41,3,11,0,0,74,0
53313,1,32,4,4,0,0,48,0
22914,1,49,5,19,0,0,60,0
22227,1,47,1,15,0,0,50,0
2042,2,33,5,8,0,0,88,0
36902,1,36,1,4,0,0,51,0
17826,1,40,4,3,1,0,85,0
32704,2,25,,1,0,0,76,0
62312,1,42,5,13,1,0,79,0
57761,1,46,3,15,1,1,61,0
48581,1,47,5,16,0,0,51,0
43993,1,48,3,6,0,0,56,0
24138,1,42,5,17,1,0,64,0
8235,1,35,2,9,1,0,79,1
33364,1,43,4,14,0,0,48,0
70699,1,27,5,3,1,0,59,0
52824,1,47,5,13,1,0,62,0
76173,1,27,4,2,1,0,50,0
2213,1,38,4,7,0,0,51,0
50959,1,27,,1,1,0,49,0
20852,1,32,5,8,0,0,59,0
11199,1,29,1,2,0,0,77,0
43492,1,29,5,2,1,0,50,0
18009,1,39,1,9,0,0,83,0
47832,1,28,,1,1,0,80,0
6451,2,34,1,7,0,0,47,0
9829,1,54,5,19,1,0,61,0
16364,1,45,5,16,1,0,54,0
51014,1,36,5,5,1,0,79,0
14300,1,29,4,2,0,0,59,0
53608,1,37,2,4,1,0,79,0
20602,1,37,4,10,0,0,58,0
30952,1,25,,1,0,0,48,0
55627,2,36,4,4,0,0,51,0
42789,2,30,2,7,0,0,82,0
50728,1,45,1,7,0,0,52,0
62821,1,26,4,2,0,0,48,0
23760,1,27,2,3,0,0,50,0
11706,1,27,3,3,1,1,78,0
50793,1,30,4,3,0,0,51,0
3337,1,40,3,7,1,0,48,0
76283,2,37,3,10,1,0,61,0
54489,1,26,,1,0,0,66,0
26550,2,48,3,16,0,0,68,0
30346,1,43,3,6,0,0,70,0
53139,1,34,1,8,0,0,60,0
5400,1,41,1,10,0,0,47,0
22113,1,27,3,2,1,0,58,1
33854,1,31,1,6,0,0,71,0
55917,2,52,5,7,1,0,62,0
2842,1,27,,1,1,0,49,1
23732,1,27,4,3,0,0,50,0
37483,3,29,2,4,0,0,69,0
21139,3,35,3,3,0,0,85,0
61030,3,27,3,2,1,0,81,0
74363,1,36,1,5,1,0,46,0
58222,1,24,,1,1,0,79,0
43353,1,27,3,4,1,0,57,0
31660,1,38,4,8,1,0,50,0
25520,2,40,3,11,0,0,55,0
30299,1,32,4,5,1,0,61,0
66334,1,41,3,5,1,0,56,0
40382,1,28,4,2,1,0,50,0
75523,2,54,4,12,0,0,49,0
47773,1,36,5,8,1,0,62,0
63325,1,31,1,6,0,0,49,0
23178,1,33,4,5,1,0,48,1
31523,1,26,5,1,1,0,58,0
33497,1,40,1,8,0,0,56,0
14871,1,38,3,4,0,0,71,0
48760,2,40,3,6,0,0,70,0
50539,2,29,,1,0,0,45,0
70594,2,28,,1,1,0,55,0
75585,1,35,1,8,0,0,51,0
36779,1,25,4,2,0,0,61,0
65444,1,28,5,3,1,0,59,0
49005,1,24,2,2,0,0,85,0
60603,1,44,1,16,0,0,74,0
74235,2,29,,1,0,0,73,0
42336,2,33,5,6,1,0,68,0
7122,1,26,5,2,0,0,49,0
28143,1,40,4,4,0,0,61,0
19369,1,33,2,8,0,0,49,0
47471,1,27,1,3,0,0,71,0
30245,1,28,,1,0,0,53,0
52270,4,27,,1,0,0,79,0
18443,3,37,4,8,0,0,67,0
35764,2,47,3,15,0,0,50,0
70880,1,32,4,3,0,0,77,0
15857,1,38,4,9,0,0,51,0
32306,1,26,2,3,0,0,72,0
71549,1,43,5,7,0,0,49,0
45246,1,46,5,7,1,0,85,0
69992,1,26,,1,0,0,43,0
4922,1,39,3,10,0,0,83,0
51283,1,37,5,7,1,0,69,0
8052,1,32,2,8,0,0,58,0
49276,1,47,4,22,1,1,98,1
44244,1,33,3,8,0,0,60,0
57738,1,35,3,10,0,0,47,0
4036,1,35,1,2,0,0,69,0
33408,1,37,4,10,1,0,83,0
72021,1,35,5,7,0,0,63,0
24695,1,25,5,3,0,0,51,0
25618,1,47,3,12,0,0,48,0
14411,1,32,5,5,1,0,49,1
53649,1,54,5,13,1,0,59,0
41360,1,27,5,3,0,0,50,0
64085,2,43,5,15,0,0,61,0
28493,1,29,3,3,0,0,67,0
71781,3,28,4,5,0,0,80,0
31109,1,29,,1,0,0,62,0
74111,1,45,4,5,1,0,47,0
18287,1,29,1,4,0,0,54,0
16224,1,52,5,3,0,0,60,0
36582,1,30,3,6,0,0,48,0
57966,1,34,3,7,0,0,63,0
23203,2,34,3,7,0,0,81,0
10266,1,33,1,7,0,0,49,0
51139,1,35,3,5,1,0,49,0
21990,2,30,2,6,1,0,51,0
50499,1,56,5,13,1,0,57,0
57013,1,31,5,4,1,0,60,1
20909,1,24,4,2,0,0,62,0
47541,3,47,1,17,0,0,48,0
66399,1,44,5,3,0,0,76,1
5124,1,35,5,8,1,0,86,0
47907,1,27,4,1,0,0,56,0
25812,1,29,3,3,0,0,49,0
51543,1,41,2,9,0,0,70,0
70605,1,40,4,5,0,0,46,0
10332,1,23,,1,0,0,58,0
62380,1,41,3,5,0,0,51,0
71915,1,44,3,15,0,0,68,0
2865,3,27,5,2,1,0,84,0
56954,2,31,3,7,0,0,47,0
78215,2,50,4,12,0,0,90,0
8454,1,40,1,7,0,0,81,0
7400,1,28,4,3,0,0,49,0
36261,2,40,3,6,0,0,46,0
59350,1,30,1,3,1,1,78,0
76505,1,29,3,5,0,0,87,0
56451,1,40,,1,1,0,85,0
17605,1,30,5,5,1,0,47,0
23287,1,28,3,2,0,0,53,0
46603,3,36,3,7,0,0,55,0
67352,1,34,3,10,1,0,69,0
9622,1,32,5,7,0,0,56,0
7031,1,36,5,10,1,0,49,0
72055,1,36,1,4,1,0,62,0
72444,3,29,5,4,1,0,81,0
19405,3,34,3,7,0,0,47,0
27178,1,28,,1,0,0,81,0
20290,1,43,5,7,1,1,51,0
30275,2,28,,1,0,0,49,0
56413,1,41,3,8,0,0,73,0
11762,1,35,5,2,1,0,52,0
36235,1,34,3,3,0,0,69,0
53156,1,38,5,4,1,0,70,1
50569,1,44,3,3,0,0,45,0
3818,1,29,5,3,0,0,66,0
43889,3,40,3,3,0,0,60,0
71533,1,46,5,17,1,0,55,0
502,2,33,3,6,0,0,71,0
28634,1,33,4,8,1,0,86,0
37479,1,29,5,4,0,0,49,0
68699,1,24,1,1,0,0,62,0
890,2,31,3,9,0,0,61,0
36669,1,30,,1,1,0,49,0
41304,1,24,,1,0,0,50,0
42784,1,33,2,8,0,0,52,0
55622,1,39,3,3,0,0,47,0
14038,1,38,5,5,1,0,50,0
29333,1,27,4,5,0,0,59,0
75556,1,37,1,10,1,0,51,0
25431,1,24,3,2,0,0,58,0
29404,1,41,3,10,0,0,54,0
64384,1,40,4,7,1,0,58,1
51845,1,53,1,2,0,0,60,0
1607,1,27,1,5,1,0,53,0
8816,1,28,5,4,1,0,81,0
65604,1,40,3,8,0,0,57,0
60619,1,31,3,5,0,0,81,0
29158,1,37,1,2,1,0,52,0
26851,1,32,3,10,0,0,60,0
40492,2,34,3,3,1,0,58,0
60494,1,37,3,4,0,0,54,0
44705,1,41,5,6,1,0,49,0
54223,4,26,5,3,1,0,79,0
47447,1,46,3,3,0,0,50,0
70535,1,31,4,2,0,0,66,0
66410,1,27,,1,0,0,60,0
72587,1,36,5,7,0,0,59,0
68498,1,27,5,3,1,0,49,0
72879,1,33,4,7,0,0,54,0
74516,1,27,5,6,1,0,82,0
44124,1,48,4,17,0,0,49,0
15593,2,36,3,3,1,0,63,0
2372,1,47,3,6,0,0,44,0
34112,1,28,3,5,1,0,68,0
35828,2,36,3,7,0,0,47,0
47065,1,31,4,2,0,0,56,0
48580,1,57,2,14,1,0,50,0
13536,1,36,3,7,1,0,61,0
17462,1,34,5,5,1,0,57,1
66037,1,27,5,2,1,0,56,0
60034,1,38,3,8,0,0,59,0
